,time,PM2.5,humidity,temperature
0,2021-10-08 20:00:00,109.7,74.5,30.5
1,2021-10-08 21:00:00,,,
2,2021-10-08 22:00:00,,,
3,2021-10-08 23:00:00,,,
4,2021-10-09 00:00:00,,,
5,2021-10-09 01:00:00,,,
6,2021-10-09 02:00:00,,,
7,2021-10-09 03:00:00,,,
8,2021-10-09 04:00:00,,,
9,2021-10-09 05:00:00,,,
10,2021-10-09 06:00:00,,,
11,2021-10-09 07:00:00,,,
12,2021-10-09 08:00:00,,,
13,2021-10-09 09:00:00,,,
14,2021-10-09 10:00:00,,,
15,2021-10-09 11:00:00,70.4,76.8,30.1
16,2021-10-09 12:00:00,55.5,76.8,30.1
17,2021-10-09 13:00:00,38.5,88.1,27.6
18,2021-10-09 14:00:00,17.5,98.5,25.9
19,2021-10-09 15:00:00,15.0,100.0,24.9
20,2021-10-09 16:00:00,19.8,100.0,24.5
21,2021-10-09 17:00:00,17.8,100.0,24.5
22,2021-10-09 18:00:00,24.3,100.0,24.4
23,2021-10-09 19:00:00,15.6,100.0,24.4
