,time,PM2.5,humidity,temperature
0,2021-10-09 20:00:00,14.2,91.5,25.3
1,2021-10-09 21:00:00,14.5,96.3,24.6
2,2021-10-09 22:00:00,9.7,98.0,24.0
3,2021-10-09 23:00:00,7.8,99.9,23.4
4,2021-10-10 00:00:00,7.4,99.8,23.2
5,2021-10-10 01:00:00,8.9,98.2,23.4
6,2021-10-10 02:00:00,16.1,99.3,23.5
7,2021-10-10 03:00:00,21.7,99.5,23.3
8,2021-10-10 04:00:00,16.1,100.0,22.9
9,2021-10-10 05:00:00,16.4,100.0,22.7
10,2021-10-10 06:00:00,,,
11,2021-10-10 07:00:00,,,
12,2021-10-10 08:00:00,,,
13,2021-10-10 09:00:00,,,
14,2021-10-10 10:00:00,,,
15,2021-10-10 11:00:00,,,
16,2021-10-10 12:00:00,,,
17,2021-10-10 13:00:00,,,
18,2021-10-10 14:00:00,,,
19,2021-10-10 15:00:00,,,
20,2021-10-10 16:00:00,,,
21,2021-10-10 17:00:00,,,
22,2021-10-10 18:00:00,,,
23,2021-10-10 19:00:00,,,
