,time,PM2.5,humidity,temperature
0,2021-07-19 16:00:00,23.29,52.6,36.4
1,2021-07-19 17:00:00,27.64,53.8,35.6
2,2021-07-19 18:00:00,35.07,58.3,34.3
3,2021-07-19 19:00:00,38.75,70.5,31.8
4,2021-07-19 20:00:00,39.49,71.9,31.9
5,2021-07-19 21:00:00,19.9,71.0,31.9
6,2021-07-19 22:00:00,42.43,73.5,30.8
7,2021-07-19 23:00:00,37.13,74.1,30.6
8,2021-07-20 00:00:00,41.69,76.8,30.0
9,2021-07-20 01:00:00,60.42,78.0,29.8
10,2021-07-20 02:00:00,49.14,77.8,29.7
11,2021-07-20 03:00:00,44.63,78.3,29.6
12,2021-07-20 04:00:00,38.13,78.3,29.3
13,2021-07-20 05:00:00,19.8,77.5,29.1
14,2021-07-20 06:00:00,42.3,78.2,29.2
15,2021-07-20 07:00:00,45.94,74.1,30.5
16,2021-07-20 08:00:00,40.65,68.7,31.6
17,2021-07-20 09:00:00,49.23,65.0,32.9
18,2021-07-20 10:00:00,59.69,59.7,35.1
19,2021-07-20 11:00:00,59.93,53.9,37.3
20,2021-07-20 12:00:00,56.73,52.8,37.6
21,2021-07-20 13:00:00,45.3,52.1,36.8
22,2021-07-20 14:00:00,48.42,55.1,35.6
23,2021-07-20 15:00:00,70.66,68.0,33.8
