,time,PM2.5,humidity,temperature
0,2021-10-23 20:00:00,58.8,72.2,22.3
1,2021-10-23 21:00:00,67.5,74.2,22.0
2,2021-10-23 22:00:00,80.7,76.3,21.8
3,2021-10-23 23:00:00,71.6,75.7,21.4
4,2021-10-24 00:00:00,42.4,75.4,20.8
5,2021-10-24 01:00:00,77.5,76.5,20.7
6,2021-10-24 02:00:00,117.9,79.9,20.2
7,2021-10-24 03:00:00,57.7,81.5,19.9
8,2021-10-24 04:00:00,46.9,80.6,19.7
9,2021-10-24 05:00:00,35.6,80.0,19.4
10,2021-10-24 06:00:00,35.9,80.2,19.5
11,2021-10-24 07:00:00,28.0,78.4,19.7
12,2021-10-24 08:00:00,42.9,76.0,20.1
13,2021-10-24 09:00:00,55.0,71.0,20.8
14,2021-10-24 10:00:00,28.9,65.3,21.8
15,2021-10-24 11:00:00,25.7,61.6,23.3
16,2021-10-24 12:00:00,22.5,57.3,25.0
17,2021-10-24 13:00:00,19.7,52.7,26.9
18,2021-10-24 14:00:00,30.9,57.3,26.0
19,2021-10-24 15:00:00,40.5,63.8,24.3
20,2021-10-24 16:00:00,37.1,65.1,23.9
21,2021-10-24 17:00:00,36.9,67.8,23.4
22,2021-10-24 18:00:00,35.4,69.9,22.9
23,2021-10-24 19:00:00,45.9,74.1,22.6
