,timestamp,PM2.5,humidity,temperature
0,10/04/2022 00:00,56.5,85.3,25.8
1,10/04/2022 01:00,65.8,87.4,25.4
2,10/04/2022 02:00,60.4,86.8,25.3
3,10/04/2022 03:00,49.6,86.0,25.2
4,10/04/2022 04:00,46.1,85.7,25.4
5,10/04/2022 05:00,43.4,87.3,25.1
6,10/04/2022 06:00,42.9,88.9,24.8
7,10/04/2022 07:00,45.1,87.5,25.2
8,10/04/2022 08:00,43.6,84.7,26.0
9,10/04/2022 09:00,52.1,78.1,27.5
10,10/04/2022 10:00,66.5,73.5,28.6
11,10/04/2022 11:00,63.4,67.9,29.9
12,10/04/2022 12:00,53.6,60.3,31.4
13,10/04/2022 13:00,46.8,56.4,32.7
14,10/04/2022 14:00,47.1,55.6,33.4
15,10/04/2022 15:00,46.2,55.9,33.4
16,10/04/2022 16:00,47.1,57.3,32.9
17,10/04/2022 17:00,46.8,61.3,31.2
18,10/04/2022 18:00,42.9,63.2,29.8
19,10/04/2022 19:00,42.3,65.8,29.2
20,10/04/2022 20:00,42.3,70.0,28.7
21,10/04/2022 21:00,45.4,77.0,28.1
22,10/04/2022 22:00,47.2,80.8,27.5
23,10/04/2022 23:00,50.7,83.8,26.9
