,timestamp,PM2.5,humidity,temperature
0,03/03/2022 00:00,75.4,93.6,21.8
1,03/03/2022 01:00,79.4,94.3,21.8
2,03/03/2022 02:00,90.1,95.8,21.6
3,03/03/2022 03:00,95.2,96.9,21.2
4,03/03/2022 04:00,95.2,97.1,21.0
5,03/03/2022 05:00,96.9,97.1,20.8
6,03/03/2022 06:00,98.4,96.9,20.8
7,03/03/2022 07:00,86.7,96.7,20.8
8,03/03/2022 08:00,78.3,96.7,21.0
9,03/03/2022 09:00,74.9,96.5,21.3
10,03/03/2022 10:00,74.2,94.4,21.8
11,03/03/2022 11:00,73.0,93.8,22.0
12,03/03/2022 12:00,50.9,90.3,22.7
13,03/03/2022 13:00,39.8,86.8,23.3
14,03/03/2022 14:00,41.5,87.6,23.3
15,03/03/2022 15:00,42.2,88.6,23.4
16,03/03/2022 16:00,43.8,89.7,23.2
17,03/03/2022 17:00,42.0,90.6,23.1
18,03/03/2022 18:00,42.7,92.0,23.0
19,03/03/2022 19:00,40.2,92.5,23.0
20,03/03/2022 20:00,41.2,94.2,22.7
21,03/03/2022 21:00,44.7,96.2,22.1
22,03/03/2022 22:00,39.3,97.6,21.7
23,03/03/2022 23:00,46.8,97.9,21.4
