,timestamp,PM2.5,humidity,temperature
0,12/03/2022 00:00,12.2,99.0,22.0
1,12/03/2022 01:00,14.7,99.0,21.8
2,12/03/2022 02:00,15.7,99.0,21.7
3,12/03/2022 03:00,15.9,99.0,21.6
4,12/03/2022 04:00,15.4,99.0,21.5
5,12/03/2022 05:00,16.4,99.0,21.3
6,12/03/2022 06:00,15.5,99.0,21.1
7,12/03/2022 07:00,12.6,99.0,21.1
8,12/03/2022 08:00,12.2,99.0,21.6
9,12/03/2022 09:00,10.3,99.0,22.3
10,12/03/2022 10:00,8.2,97.2,23.7
11,12/03/2022 11:00,11.1,95.7,24.4
12,12/03/2022 12:00,12.9,93.2,25.4
13,12/03/2022 13:00,11.7,91.8,25.7
14,12/03/2022 14:00,9.7,89.9,26.1
15,12/03/2022 15:00,11.2,91.6,25.9
16,12/03/2022 16:00,11.0,95.8,25.3
17,12/03/2022 17:00,13.4,99.1,24.5
18,12/03/2022 18:00,12.6,99.0,24.0
19,12/03/2022 19:00,11.5,99.0,23.6
20,12/03/2022 20:00,9.0,99.0,23.3
21,12/03/2022 21:00,13.3,99.0,23.1
22,12/03/2022 22:00,16.8,99.0,22.5
23,12/03/2022 23:00,16.6,99.0,22.2
