,time,PM2.5,humidity,temperature
0,2021-10-01 20:00:00,24.8,78.9,29.4
1,2021-10-01 21:00:00,26.3,79.6,29.2
2,2021-10-01 22:00:00,33.4,81.0,29.3
3,2021-10-01 23:00:00,37.3,83.3,29.0
4,2021-10-02 00:00:00,45.8,84.8,28.8
5,2021-10-02 01:00:00,50.2,85.9,28.5
6,2021-10-02 02:00:00,41.9,87.3,28.2
7,2021-10-02 03:00:00,38.4,88.5,28.1
8,2021-10-02 04:00:00,29.7,88.3,28.1
9,2021-10-02 05:00:00,25.3,89.2,27.9
10,2021-10-02 06:00:00,17.8,88.8,27.9
11,2021-10-02 07:00:00,23.2,89.1,27.9
12,2021-10-02 08:00:00,26.4,89.3,28.2
13,2021-10-02 09:00:00,18.7,84.8,28.9
14,2021-10-02 10:00:00,21.2,80.8,29.5
15,2021-10-02 11:00:00,30.9,72.0,31.3
16,2021-10-02 12:00:00,33.1,70.4,31.5
17,2021-10-02 13:00:00,22.3,67.2,31.9
18,2021-10-02 14:00:00,18.4,77.6,29.6
19,2021-10-02 15:00:00,23.2,92.0,27.4
20,2021-10-02 16:00:00,26.9,90.0,27.4
21,2021-10-02 17:00:00,22.4,91.2,26.7
22,2021-10-02 18:00:00,18.6,90.1,26.8
23,2021-10-02 19:00:00,21.4,88.8,27.1
