,timestamp,PM2.5,humidity,temperature
0,07/01/2022 00:00,15.3,99.0,20.9
1,07/01/2022 01:00,13.8,99.0,20.8
2,07/01/2022 02:00,12.8,99.0,20.6
3,07/01/2022 03:00,11.9,99.0,20.9
4,07/01/2022 04:00,13.1,99.0,21.0
5,07/01/2022 05:00,15.8,99.0,20.9
6,07/01/2022 06:00,20.3,99.2,21.0
7,07/01/2022 07:00,22.6,99.5,20.9
8,07/01/2022 08:00,25.8,99.1,21.1
9,07/01/2022 09:00,30.0,96.2,21.8
10,07/01/2022 10:00,33.1,92.0,22.9
11,07/01/2022 11:00,33.6,89.1,23.6
12,07/01/2022 12:00,32.2,85.4,24.3
13,07/01/2022 13:00,26.8,85.1,24.2
14,07/01/2022 14:00,18.8,79.9,24.8
15,07/01/2022 15:00,14.8,78.8,24.7
16,07/01/2022 16:00,13.3,78.1,24.9
17,07/01/2022 17:00,14.6,83.4,23.6
18,07/01/2022 18:00,16.1,89.4,22.4
19,07/01/2022 19:00,18.4,92.2,21.9
20,07/01/2022 20:00,20.2,95.6,21.5
21,07/01/2022 21:00,19.1,99.2,20.9
22,07/01/2022 22:00,22.6,99.3,20.8
23,07/01/2022 23:00,20.1,98.8,20.9
