,timestamp,PM2.5,humidity,temperature
0,07/02/2022 00:00,23.5,99.0,14.3
1,07/02/2022 01:00,22.7,99.0,14.5
2,07/02/2022 02:00,24.5,99.0,14.6
3,07/02/2022 03:00,26.3,99.0,14.8
4,07/02/2022 04:00,26.6,99.0,14.8
5,07/02/2022 05:00,25.4,99.0,14.7
6,07/02/2022 06:00,22.8,99.0,14.8
7,07/02/2022 07:00,22.4,99.0,14.9
8,07/02/2022 08:00,24.2,99.0,15.0
9,07/02/2022 09:00,22.4,99.0,15.1
10,07/02/2022 10:00,18.3,99.0,15.4
11,07/02/2022 11:00,16.6,99.0,16.2
12,07/02/2022 12:00,15.9,99.0,17.3
13,07/02/2022 13:00,18.4,99.0,18.2
14,07/02/2022 14:00,19.9,99.0,18.5
15,07/02/2022 15:00,21.9,98.0,19.3
16,07/02/2022 16:00,19.8,96.2,19.8
17,07/02/2022 17:00,17.8,98.2,19.7
18,07/02/2022 18:00,15.6,99.1,19.3
19,07/02/2022 19:00,19.7,99.0,18.8
20,07/02/2022 20:00,25.0,99.0,18.3
21,07/02/2022 21:00,29.8,99.0,18.0
22,07/02/2022 22:00,32.5,99.0,17.8
23,07/02/2022 23:00,35.9,99.0,17.8
