,time,PM2.5,humidity,temperature
0,2021-10-19 20:00:00,58.8,100.0,23.7
1,2021-10-19 21:00:00,56.0,100.0,23.5
2,2021-10-19 22:00:00,67.4,100.0,23.5
3,2021-10-19 23:00:00,76.2,100.0,23.2
4,2021-10-20 00:00:00,70.9,100.0,23.1
5,2021-10-20 01:00:00,69.2,100.0,23.1
6,2021-10-20 02:00:00,67.0,100.0,23.1
7,2021-10-20 03:00:00,67.8,100.0,23.1
8,2021-10-20 04:00:00,65.0,100.0,22.8
9,2021-10-20 05:00:00,78.5,100.0,22.4
10,2021-10-20 06:00:00,85.0,100.0,22.3
11,2021-10-20 07:00:00,98.2,100.0,22.8
12,2021-10-20 08:00:00,88.1,100.0,23.4
13,2021-10-20 09:00:00,89.6,100.0,24.8
14,2021-10-20 10:00:00,62.2,98.9,26.4
15,2021-10-20 11:00:00,46.8,92.0,28.2
16,2021-10-20 12:00:00,46.1,86.4,29.6
17,2021-10-20 13:00:00,45.2,84.8,30.5
18,2021-10-20 14:00:00,31.9,83.6,30.8
19,2021-10-20 15:00:00,23.8,83.3,30.9
20,2021-10-20 16:00:00,20.8,84.2,30.8
21,2021-10-20 17:00:00,17.8,87.1,30.1
22,2021-10-20 18:00:00,23.8,91.7,29.0
23,2021-10-20 19:00:00,19.1,94.9,28.2
