,time,PM2.5,humidity,temperature
0,2021-09-26 16:00:00,4.4,100.0,24.9
1,2021-09-26 17:00:00,7.3,100.0,25.8
2,2021-09-26 18:00:00,9.1,100.0,26.0
3,2021-09-26 19:00:00,8.7,100.0,25.7
4,2021-09-26 20:00:00,11.7,100.0,25.6
5,2021-09-26 21:00:00,11.6,100.0,25.2
6,2021-09-26 22:00:00,8.0,100.0,25.0
7,2021-09-26 23:00:00,7.5,100.0,24.7
8,2021-09-27 00:00:00,7.2,100.0,24.7
9,2021-09-27 01:00:00,7.3,100.0,24.6
10,2021-09-27 02:00:00,5.6,100.0,24.6
11,2021-09-27 03:00:00,9.6,100.0,24.4
12,2021-09-27 04:00:00,12.8,100.0,24.4
13,2021-09-27 05:00:00,12.4,100.0,24.6
14,2021-09-27 06:00:00,10.5,100.0,24.4
15,2021-09-27 07:00:00,10.8,100.0,24.7
16,2021-09-27 08:00:00,9.7,100.0,24.6
17,2021-09-27 09:00:00,13.7,100.0,24.8
18,2021-09-27 10:00:00,18.1,100.0,26.6
19,2021-09-27 11:00:00,17.8,98.4,28.7
20,2021-09-27 12:00:00,14.2,90.2,30.6
21,2021-09-27 13:00:00,10.5,80.7,31.8
22,2021-09-27 14:00:00,10.5,75.2,32.9
23,2021-09-27 15:00:00,9.5,75.8,33.4
