,time,PM2.5,humidity,temperature
0,2021-11-18 20:00:00,83.4,79.0,21.6
1,2021-11-18 21:00:00,67.2,80.0,21.3
2,2021-11-18 22:00:00,69.9,82.5,20.9
3,2021-11-18 23:00:00,112.0,81.0,20.9
4,2021-11-19 00:00:00,115.7,77.2,20.4
5,2021-11-19 01:00:00,121.6,78.4,20.0
6,2021-11-19 02:00:00,104.4,78.4,19.9
7,2021-11-19 03:00:00,87.9,77.8,20.2
8,2021-11-19 04:00:00,107.0,77.9,20.4
9,2021-11-19 05:00:00,147.3,81.3,19.7
10,2021-11-19 06:00:00,169.2,84.6,19.4
11,2021-11-19 07:00:00,159.5,85.8,19.6
12,2021-11-19 08:00:00,144.6,82.5,20.6
13,2021-11-19 09:00:00,145.6,81.3,20.9
14,2021-11-19 10:00:00,130.9,78.0,22.1
15,2021-11-19 11:00:00,107.7,77.9,22.6
16,2021-11-19 12:00:00,103.4,79.1,23.0
17,2021-11-19 13:00:00,99.1,79.9,23.4
18,2021-11-19 14:00:00,101.9,81.3,23.3
19,2021-11-19 15:00:00,95.7,83.4,23.3
20,2021-11-19 16:00:00,90.1,86.7,22.9
21,2021-11-19 17:00:00,79.0,87.3,22.8
22,2021-11-19 18:00:00,68.7,88.5,22.6
23,2021-11-19 19:00:00,73.2,89.5,22.5
