,time,PM2.5,humidity,temperature
0,2021-12-10 20:00:00,74.3,93.3,21.8
1,2021-12-10 21:00:00,72.9,94.6,21.8
2,2021-12-10 22:00:00,73.3,97.1,21.6
3,2021-12-10 23:00:00,68.8,99.1,21.2
4,2021-12-11 00:00:00,75.8,99.0,20.9
5,2021-12-11 01:00:00,72.8,99.0,20.9
6,2021-12-11 02:00:00,71.1,99.0,20.7
7,2021-12-11 03:00:00,77.4,99.0,20.6
8,2021-12-11 04:00:00,76.6,99.0,20.5
9,2021-12-11 05:00:00,77.5,99.0,20.6
10,2021-12-11 06:00:00,85.1,99.0,20.5
11,2021-12-11 07:00:00,96.0,99.0,20.4
12,2021-12-11 08:00:00,98.4,99.0,20.8
13,2021-12-11 09:00:00,92.8,96.7,21.7
14,2021-12-11 10:00:00,106.5,89.3,22.7
15,2021-12-11 11:00:00,107.1,82.5,24.2
16,2021-12-11 12:00:00,102.1,78.7,25.2
17,2021-12-11 13:00:00,96.1,79.7,24.5
18,2021-12-11 14:00:00,93.7,79.0,24.6
19,2021-12-11 15:00:00,91.9,77.3,25.0
20,2021-12-11 16:00:00,96.5,77.4,24.9
21,2021-12-11 17:00:00,101.5,81.2,24.3
22,2021-12-11 18:00:00,125.8,86.4,23.4
23,2021-12-11 19:00:00,149.9,92.2,22.2
