,time,PM2.5,humidity,temperature
0,2021-09-07 16:00:00,19.6,87.9,29.1
1,2021-09-07 17:00:00,17.9,84.6,29.3
2,2021-09-07 18:00:00,45.35,86.6,28.8
3,2021-09-07 19:00:00,59.3,89.2,28.4
4,2021-09-07 20:00:00,81.85,92.6,28.1
5,2021-09-07 21:00:00,103.71,92.4,28.2
6,2021-09-07 22:00:00,130.18,90.1,28.3
7,2021-09-07 23:00:00,48.96,86.7,28.2
8,2021-09-08 00:00:00,61.67,88.1,28.2
9,2021-09-08 01:00:00,52.9,89.3,28.0
10,2021-09-08 02:00:00,54.7,91.5,27.7
11,2021-09-08 03:00:00,72.63,93.2,27.6
12,2021-09-08 04:00:00,85.47,94.0,27.6
13,2021-09-08 05:00:00,76.79,91.8,27.6
14,2021-09-08 06:00:00,101.11,94.3,27.4
15,2021-09-08 07:00:00,89.76,92.8,27.7
16,2021-09-08 08:00:00,77.99,88.1,28.4
17,2021-09-08 09:00:00,92.47,87.5,28.7
18,2021-09-08 10:00:00,76.3,89.4,28.8
19,2021-09-08 11:00:00,53.05,85.4,29.4
20,2021-09-08 12:00:00,15.0,96.5,26.8
21,2021-09-08 13:00:00,12.3,99.8,26.2
22,2021-09-08 14:00:00,6.9,88.3,29.6
23,2021-09-08 15:00:00,7.6,80.9,31.4
