,time,PM2.5,humidity,temperature
0,2021-12-12 20:00:00,43.6,76.6,20.8
1,2021-12-12 21:00:00,21.6,76.6,20.1
2,2021-12-12 22:00:00,19.4,75.9,19.6
3,2021-12-12 23:00:00,18.2,76.0,19.0
4,2021-12-13 00:00:00,16.3,74.5,19.0
5,2021-12-13 01:00:00,13.0,73.7,18.9
6,2021-12-13 02:00:00,14.8,72.5,18.9
7,2021-12-13 03:00:00,20.7,71.8,18.6
8,2021-12-13 04:00:00,16.8,71.8,18.5
9,2021-12-13 05:00:00,15.9,71.6,18.3
10,2021-12-13 06:00:00,14.5,71.3,18.2
11,2021-12-13 07:00:00,17.8,70.5,18.3
12,2021-12-13 08:00:00,25.4,70.5,18.4
13,2021-12-13 09:00:00,18.1,69.4,18.5
14,2021-12-13 10:00:00,15.8,67.2,18.7
15,2021-12-13 11:00:00,19.5,66.4,19.0
16,2021-12-13 12:00:00,22.8,60.5,21.2
17,2021-12-13 13:00:00,24.3,60.1,21.2
18,2021-12-13 14:00:00,22.2,61.1,20.8
19,2021-12-13 15:00:00,27.3,61.4,20.6
20,2021-12-13 16:00:00,37.2,64.1,20.4
21,2021-12-13 17:00:00,45.2,67.2,20.0
22,2021-12-13 18:00:00,54.1,69.3,19.5
23,2021-12-13 19:00:00,57.3,70.1,19.5
