,time,PM2.5,humidity,temperature
0,2021-12-12 20:00:00,54.0,78.1,21.0
1,2021-12-12 21:00:00,26.4,76.3,20.2
2,2021-12-12 22:00:00,21.7,76.5,19.4
3,2021-12-12 23:00:00,19.5,74.3,18.9
4,2021-12-13 00:00:00,16.8,73.0,18.7
5,2021-12-13 01:00:00,14.8,74.8,18.3
6,2021-12-13 02:00:00,13.4,74.9,18.2
7,2021-12-13 03:00:00,13.4,74.0,17.9
8,2021-12-13 04:00:00,23.4,73.6,17.8
9,2021-12-13 05:00:00,19.6,73.8,17.6
10,2021-12-13 06:00:00,18.0,73.2,17.5
11,2021-12-13 07:00:00,21.7,72.0,17.6
12,2021-12-13 08:00:00,18.6,71.5,17.6
13,2021-12-13 09:00:00,14.6,69.1,18.0
14,2021-12-13 10:00:00,18.6,68.0,18.3
15,2021-12-13 11:00:00,24.6,68.8,18.3
16,2021-12-13 12:00:00,23.7,66.1,19.2
17,2021-12-13 13:00:00,26.7,64.7,19.7
18,2021-12-13 14:00:00,23.2,64.6,19.8
19,2021-12-13 15:00:00,25.4,64.7,19.9
20,2021-12-13 16:00:00,32.1,65.2,20.0
21,2021-12-13 17:00:00,42.7,68.6,19.8
22,2021-12-13 18:00:00,50.9,70.1,19.5
23,2021-12-13 19:00:00,56.3,70.3,19.3
