,time,PM2.5,humidity,temperature
0,2021-08-25 16:00:00,2.0,90.2,32.3
1,2021-08-25 17:00:00,4.4,81.1,33.7
2,2021-08-25 18:00:00,5.7,87.1,32.1
3,2021-08-25 19:00:00,5.6,88.6,31.1
4,2021-08-25 20:00:00,3.8,93.3,30.4
5,2021-08-25 21:00:00,3.9,97.5,29.9
6,2021-08-25 22:00:00,2.8,100.0,29.5
7,2021-08-25 23:00:00,2.8,100.0,29.2
8,2021-08-26 00:00:00,2.9,100.0,29.0
9,2021-08-26 01:00:00,3.0,100.0,28.8
10,2021-08-26 02:00:00,8.3,100.0,28.4
11,2021-08-26 03:00:00,16.0,100.0,28.0
12,2021-08-26 04:00:00,15.9,100.0,27.8
13,2021-08-26 05:00:00,80.3,100.0,27.6
14,2021-08-26 06:00:00,18.5,100.0,27.4
15,2021-08-26 07:00:00,4.0,100.0,26.5
16,2021-08-26 08:00:00,1.6,100.0,26.3
17,2021-08-26 09:00:00,3.3,100.0,27.4
18,2021-08-26 10:00:00,5.5,100.0,27.8
19,2021-08-26 11:00:00,3.0,99.7,29.2
20,2021-08-26 12:00:00,2.8,95.7,30.0
21,2021-08-26 13:00:00,2.3,88.7,31.4
22,2021-08-26 14:00:00,4.4,87.5,32.0
23,2021-08-26 15:00:00,4.4,78.8,33.8
