,timestamp,PM2.5,humidity,temperature
0,17/04/2022 00:00,17.9,91.7,22.4
1,17/04/2022 01:00,14.4,94.4,21.6
2,17/04/2022 02:00,18.4,96.6,21.0
3,17/04/2022 03:00,28.3,96.1,21.3
4,17/04/2022 04:00,21.7,96.2,21.1
5,17/04/2022 05:00,13.4,95.8,19.7
6,17/04/2022 06:00,11.0,93.6,20.0
7,17/04/2022 07:00,8.6,93.9,20.7
8,17/04/2022 08:00,8.1,96.1,20.2
9,17/04/2022 09:00,9.2,96.9,20.2
10,17/04/2022 10:00,9.1,93.5,20.7
11,17/04/2022 11:00,6.8,91.2,20.9
12,17/04/2022 12:00,8.9,91.5,21.1
13,17/04/2022 13:00,8.7,94.0,21.0
14,17/04/2022 14:00,7.9,94.6,20.9
15,17/04/2022 15:00,11.5,93.0,21.4
16,17/04/2022 16:00,24.3,91.8,21.2
17,17/04/2022 17:00,22.6,91.4,21.4
18,17/04/2022 18:00,19.2,94.4,20.5
19,17/04/2022 19:00,19.7,96.6,20.5
20,17/04/2022 20:00,22.5,95.8,20.7
21,17/04/2022 21:00,15.1,98.1,20.0
22,17/04/2022 22:00,8.0,99.8,19.7
23,17/04/2022 23:00,6.8,99.6,19.9
