,time,PM2.5,humidity,temperature
0,2021-08-09 16:00:00,60.51,71.3,33.7
1,2021-08-09 17:00:00,78.68,70.6,34.1
2,2021-08-09 18:00:00,94.5,72.0,33.8
3,2021-08-09 19:00:00,91.58,74.4,33.0
4,2021-08-09 20:00:00,83.47,76.6,32.3
5,2021-08-09 21:00:00,94.49,79.5,31.9
6,2021-08-09 22:00:00,106.77,83.5,31.3
7,2021-08-09 23:00:00,51.65,82.4,29.7
8,2021-08-10 00:00:00,17.5,86.8,28.6
9,2021-08-10 01:00:00,7.6,82.2,28.7
10,2021-08-10 02:00:00,4.5,83.0,28.3
11,2021-08-10 03:00:00,2.8,83.0,27.9
12,2021-08-10 04:00:00,3.3,82.8,27.9
13,2021-08-10 05:00:00,3.7,83.1,28.0
14,2021-08-10 06:00:00,3.4,83.2,27.9
15,2021-08-10 07:00:00,10.5,84.6,27.4
16,2021-08-10 08:00:00,10.7,85.3,27.4
17,2021-08-10 09:00:00,6.6,85.2,27.3
18,2021-08-10 10:00:00,5.6,82.2,28.3
19,2021-08-10 11:00:00,4.3,81.6,28.4
20,2021-08-10 12:00:00,13.9,80.5,29.1
21,2021-08-10 13:00:00,11.3,79.0,29.8
22,2021-08-10 14:00:00,8.4,76.3,30.8
23,2021-08-10 15:00:00,16.8,74.7,31.6
