,timestamp,PM2.5,humidity,temperature
0,27/01/2022 00:00,15.1,99.0,21.1
1,27/01/2022 01:00,12.9,99.0,20.9
2,27/01/2022 02:00,16.7,99.0,20.8
3,27/01/2022 03:00,13.8,99.0,20.7
4,27/01/2022 04:00,13.1,99.0,20.6
5,27/01/2022 05:00,13.3,99.0,20.8
6,27/01/2022 06:00,10.8,99.0,20.9
7,27/01/2022 07:00,11.8,99.0,20.9
8,27/01/2022 08:00,12.9,99.0,21.1
9,27/01/2022 09:00,14.2,99.0,21.3
10,27/01/2022 10:00,16.2,99.0,21.5
11,27/01/2022 11:00,15.0,99.0,22.2
12,27/01/2022 12:00,14.9,99.0,22.9
13,27/01/2022 13:00,11.3,99.0,24.3
14,27/01/2022 14:00,8.5,99.0,24.6
15,27/01/2022 15:00,7.3,98.4,25.1
16,27/01/2022 16:00,6.3,98.2,25.1
17,27/01/2022 17:00,6.1,98.1,24.8
18,27/01/2022 18:00,7.3,99.0,23.6
19,27/01/2022 19:00,9.3,99.0,22.9
20,27/01/2022 20:00,8.8,99.0,22.5
21,27/01/2022 21:00,8.8,99.0,22.2
22,27/01/2022 22:00,9.9,99.0,22.0
23,27/01/2022 23:00,11.7,99.0,22.0
