,timestamp,PM2.5,humidity,temperature
0,06/04/2022 00:00,42.4,67.2,24.9
1,06/04/2022 01:00,43.6,69.0,24.8
2,06/04/2022 02:00,52.0,70.6,24.5
3,06/04/2022 03:00,54.2,73.2,24.4
4,06/04/2022 04:00,58.3,77.5,23.7
5,06/04/2022 05:00,65.0,78.8,23.5
6,06/04/2022 06:00,105.7,78.3,23.3
7,06/04/2022 07:00,112.5,78.3,23.6
8,06/04/2022 08:00,85.3,76.4,23.9
9,06/04/2022 09:00,142.6,74.3,24.6
10,06/04/2022 10:00,176.9,73.5,25.8
11,06/04/2022 11:00,108.3,65.9,27.8
12,06/04/2022 12:00,107.2,61.2,29.3
13,06/04/2022 13:00,105.2,58.4,30.5
14,06/04/2022 14:00,82.4,53.2,31.4
15,06/04/2022 15:00,92.3,53.2,32.0
16,06/04/2022 16:00,95.2,54.8,31.6
17,06/04/2022 17:00,94.6,56.8,31.1
18,06/04/2022 18:00,100.7,60.1,29.9
19,06/04/2022 19:00,97.0,61.8,29.2
20,06/04/2022 20:00,107.2,62.3,29.1
21,06/04/2022 21:00,116.6,63.8,28.7
22,06/04/2022 22:00,130.3,66.5,28.2
23,06/04/2022 23:00,133.1,68.6,27.7
