,timestamp,PM2.5,humidity,temperature
0,07/01/2022 00:00,12.2,99.0,20.8
1,07/01/2022 01:00,14.3,99.0,20.8
2,07/01/2022 02:00,11.6,99.0,20.6
3,07/01/2022 03:00,12.9,99.0,20.6
4,07/01/2022 04:00,16.7,99.0,20.5
5,07/01/2022 05:00,19.1,99.0,20.6
6,07/01/2022 06:00,23.0,99.0,20.6
7,07/01/2022 07:00,23.8,99.0,20.4
8,07/01/2022 08:00,24.6,99.0,20.6
9,07/01/2022 09:00,28.1,99.0,21.0
10,07/01/2022 10:00,25.7,99.0,21.7
11,07/01/2022 11:00,23.9,95.9,22.7
12,07/01/2022 12:00,26.1,93.9,23.0
13,07/01/2022 13:00,24.2,92.4,23.3
14,07/01/2022 14:00,17.0,87.2,23.8
15,07/01/2022 15:00,14.3,84.1,24.1
16,07/01/2022 16:00,13.7,84.4,24.1
17,07/01/2022 17:00,14.1,87.5,23.3
18,07/01/2022 18:00,14.7,91.5,22.6
19,07/01/2022 19:00,17.6,95.9,21.8
20,07/01/2022 20:00,16.1,98.9,21.2
21,07/01/2022 21:00,17.0,99.0,20.8
22,07/01/2022 22:00,18.7,99.0,20.7
23,07/01/2022 23:00,19.3,99.0,20.6
