,time,PM2.5,humidity,temperature
0,2021-10-07 20:00:00,35.6,82.3,32.0
1,2021-10-07 21:00:00,46.9,85.5,31.7
2,2021-10-07 22:00:00,49.1,88.3,31.4
3,2021-10-07 23:00:00,48.0,91.1,31.0
4,2021-10-08 00:00:00,39.6,90.4,30.8
5,2021-10-08 01:00:00,42.0,93.2,30.5
6,2021-10-08 02:00:00,48.7,95.1,30.2
7,2021-10-08 03:00:00,36.2,96.4,29.8
8,2021-10-08 04:00:00,29.8,97.7,29.4
9,2021-10-08 05:00:00,29.5,97.7,29.3
10,2021-10-08 06:00:00,27.5,97.9,29.0
11,2021-10-08 07:00:00,34.8,92.7,29.3
12,2021-10-08 08:00:00,31.2,88.1,30.0
13,2021-10-08 09:00:00,26.5,73.5,31.6
14,2021-10-08 10:00:00,23.4,66.8,32.9
15,2021-10-08 11:00:00,24.4,65.5,33.8
16,2021-10-08 12:00:00,21.8,67.2,33.5
17,2021-10-08 13:00:00,19.4,65.5,34.4
18,2021-10-08 14:00:00,16.6,62.8,35.4
19,2021-10-08 15:00:00,15.4,63.1,35.6
20,2021-10-08 16:00:00,16.2,65.2,34.8
21,2021-10-08 17:00:00,21.3,67.6,34.2
22,2021-10-08 18:00:00,27.7,70.2,33.2
23,2021-10-08 19:00:00,33.8,71.0,32.5
