,timestamp,PM2.5,humidity,temperature
0,10/02/2022 00:00,8.5,99.0,12.8
1,10/02/2022 01:00,6.8,99.0,12.5
2,10/02/2022 02:00,6.3,99.0,12.5
3,10/02/2022 03:00,7.6,99.0,12.5
4,10/02/2022 04:00,6.9,99.0,12.4
5,10/02/2022 05:00,6.5,99.0,12.5
6,10/02/2022 06:00,8.3,99.0,12.6
7,10/02/2022 07:00,10.6,99.0,12.7
8,10/02/2022 08:00,7.8,99.0,12.8
9,10/02/2022 09:00,8.8,99.0,13.5
10,10/02/2022 10:00,16.0,99.0,13.9
11,10/02/2022 11:00,20.6,99.0,14.6
12,10/02/2022 12:00,14.6,99.1,15.3
13,10/02/2022 13:00,19.8,95.0,17.1
14,10/02/2022 14:00,21.6,95.2,17.2
15,10/02/2022 15:00,21.1,97.3,17.0
16,10/02/2022 16:00,23.2,98.9,16.8
17,10/02/2022 17:00,23.4,99.0,16.6
18,10/02/2022 18:00,22.7,99.0,16.2
19,10/02/2022 19:00,22.6,99.0,15.9
20,10/02/2022 20:00,22.6,99.0,15.7
21,10/02/2022 21:00,22.2,99.0,15.6
22,10/02/2022 22:00,22.1,99.0,15.5
23,10/02/2022 23:00,21.8,99.0,15.4
