,time,PM2.5,humidity,temperature
0,2021-11-01 20:00:00,31.9,100.0,22.1
1,2021-11-01 21:00:00,29.1,100.0,21.9
2,2021-11-01 22:00:00,29.1,100.0,22.0
3,2021-11-01 23:00:00,24.8,100.0,21.9
4,2021-11-02 00:00:00,27.9,100.0,22.0
5,2021-11-02 01:00:00,21.1,100.0,22.0
6,2021-11-02 02:00:00,21.0,100.0,21.9
7,2021-11-02 03:00:00,29.7,100.0,21.8
8,2021-11-02 04:00:00,31.1,100.0,21.8
9,2021-11-02 05:00:00,35.6,100.0,21.8
10,2021-11-02 06:00:00,27.9,100.0,21.6
11,2021-11-02 07:00:00,19.5,100.0,21.5
12,2021-11-02 08:00:00,20.7,100.0,21.6
13,2021-11-02 09:00:00,28.5,100.0,21.9
14,2021-11-02 10:00:00,20.5,100.0,22.0
15,2021-11-02 11:00:00,18.1,100.0,21.8
16,2021-11-02 12:00:00,20.1,100.0,22.1
17,2021-11-02 13:00:00,9.3,100.0,22.0
18,2021-11-02 14:00:00,15.0,100.0,22.1
19,2021-11-02 15:00:00,17.4,100.0,22.1
20,2021-11-02 16:00:00,15.0,100.0,22.1
21,2021-11-02 17:00:00,18.4,100.0,22.0
22,2021-11-02 18:00:00,17.8,100.0,21.8
23,2021-11-02 19:00:00,22.8,100.0,21.9
