,time,PM2.5,humidity,temperature
0,2021-10-26 20:00:00,249.7,86.8,24.7
1,2021-10-26 21:00:00,339.6,89.1,24.2
2,2021-10-26 22:00:00,308.4,94.1,23.6
3,2021-10-26 23:00:00,282.6,96.8,23.2
4,2021-10-27 00:00:00,205.6,99.5,23.0
5,2021-10-27 01:00:00,184.9,100.0,22.6
6,2021-10-27 02:00:00,173.6,100.0,22.5
7,2021-10-27 03:00:00,152.1,100.0,22.2
8,2021-10-27 04:00:00,150.0,100.0,22.0
9,2021-10-27 05:00:00,155.2,100.0,21.8
10,2021-10-27 06:00:00,147.6,100.0,21.8
11,2021-10-27 07:00:00,152.4,100.0,21.8
12,2021-10-27 08:00:00,122.0,98.2,22.9
13,2021-10-27 09:00:00,125.3,85.5,25.0
14,2021-10-27 10:00:00,91.2,71.3,26.6
15,2021-10-27 11:00:00,88.2,66.8,27.6
16,2021-10-27 12:00:00,96.3,64.0,28.4
17,2021-10-27 13:00:00,102.7,63.6,29.0
18,2021-10-27 14:00:00,92.4,62.0,29.6
19,2021-10-27 15:00:00,101.8,61.7,29.6
20,2021-10-27 16:00:00,88.0,62.5,29.5
21,2021-10-27 17:00:00,101.4,65.7,28.9
22,2021-10-27 18:00:00,226.3,71.2,27.9
23,2021-10-27 19:00:00,367.2,75.5,27.1
