,timestamp,PM2.5,humidity,temperature
0,01/01/2022 00:00,71.2,82.6,17.5
1,01/01/2022 01:00,65.3,82.2,17.4
2,01/01/2022 02:00,62.9,81.7,17.5
3,01/01/2022 03:00,57.8,81.5,17.4
4,01/01/2022 04:00,60.5,81.8,17.6
5,01/01/2022 05:00,59.0,82.5,17.4
6,01/01/2022 06:00,52.6,82.6,17.3
7,01/01/2022 07:00,48.0,82.4,17.4
8,01/01/2022 08:00,58.4,81.7,17.6
9,01/01/2022 09:00,69.9,80.9,17.8
10,01/01/2022 10:00,78.5,79.8,18.1
11,01/01/2022 11:00,85.6,78.2,18.5
12,01/01/2022 12:00,85.7,76.3,18.9
13,01/01/2022 13:00,95.2,75.6,19.2
14,01/01/2022 14:00,101.9,77.0,19.0
15,01/01/2022 15:00,100.9,78.9,18.5
16,01/01/2022 16:00,85.8,79.8,18.4
17,01/01/2022 17:00,78.2,80.3,18.1
18,01/01/2022 18:00,78.7,83.3,17.7
19,01/01/2022 19:00,60.5,82.2,17.6
20,01/01/2022 20:00,64.6,81.4,17.5
21,01/01/2022 21:00,68.3,81.3,17.3
22,01/01/2022 22:00,52.7,79.3,17.4
23,01/01/2022 23:00,44.5,79.0,17.4
