,time,PM2.5,humidity,temperature
0,2021-08-17 16:00:00,8.8,58.3,38.0
1,2021-08-17 17:00:00,9.8,61.5,36.8
2,2021-08-17 18:00:00,98.33,69.5,35.2
3,2021-08-17 19:00:00,87.18,71.8,34.1
4,2021-08-17 20:00:00,78.7,86.9,31.3
5,2021-08-17 21:00:00,96.36,89.8,30.9
6,2021-08-17 22:00:00,76.32,83.6,31.5
7,2021-08-17 23:00:00,57.61,83.5,31.3
8,2021-08-18 00:00:00,5.5,86.7,28.4
9,2021-08-18 01:00:00,3.6,89.1,27.6
10,2021-08-18 02:00:00,7.9,87.6,28.2
11,2021-08-18 03:00:00,12.7,88.0,28.0
12,2021-08-18 04:00:00,50.79,87.7,27.9
13,2021-08-18 05:00:00,76.63,88.9,28.1
14,2021-08-18 06:00:00,59.37,88.2,28.2
15,2021-08-18 07:00:00,52.53,89.1,28.1
16,2021-08-18 08:00:00,45.56,85.1,29.2
17,2021-08-18 09:00:00,37.78,80.1,30.8
18,2021-08-18 10:00:00,36.16,76.5,32.4
19,2021-08-18 11:00:00,28.8,70.6,34.6
20,2021-08-18 12:00:00,11.6,65.1,36.0
21,2021-08-18 13:00:00,9.7,60.1,37.0
22,2021-08-18 14:00:00,8.0,56.6,37.8
23,2021-08-18 15:00:00,9.1,58.0,37.4
