,timestamp,PM2.5,humidity,temperature
0,21/12/2021 00:00,41.1,79.3,17.7
1,21/12/2021 01:00,40.3,82.4,17.0
2,21/12/2021 02:00,38.8,83.1,16.8
3,21/12/2021 03:00,36.7,81.5,16.8
4,21/12/2021 04:00,59.5,80.0,16.8
5,21/12/2021 05:00,50.8,80.9,16.4
6,21/12/2021 06:00,40.1,81.6,16.5
7,21/12/2021 07:00,47.5,80.8,16.6
8,21/12/2021 08:00,46.0,79.6,16.8
9,21/12/2021 09:00,44.1,75.4,17.4
10,21/12/2021 10:00,59.2,74.5,18.1
11,21/12/2021 11:00,64.0,72.3,18.8
12,21/12/2021 12:00,74.8,71.2,19.4
13,21/12/2021 13:00,74.8,69.1,19.9
14,21/12/2021 14:00,71.2,67.0,20.5
15,21/12/2021 15:00,67.7,66.1,21.1
16,21/12/2021 16:00,71.1,64.5,21.5
17,21/12/2021 17:00,72.9,64.1,21.7
18,21/12/2021 18:00,84.5,66.3,21.5
19,21/12/2021 19:00,109.5,68.4,21.4
20,21/12/2021 20:00,128.0,69.1,21.3
21,21/12/2021 21:00,143.1,71.1,21.1
22,21/12/2021 22:00,152.1,71.1,21.1
23,21/12/2021 23:00,152.7,71.4,21.0
