,time,PM2.5,humidity,temperature
0,2021-08-22 16:00:00,10.0,62.0,38.5
1,2021-08-22 17:00:00,11.0,62.8,38.3
2,2021-08-22 18:00:00,12.7,70.6,35.6
3,2021-08-22 19:00:00,42.94,86.1,33.5
4,2021-08-22 20:00:00,46.86,88.2,32.7
5,2021-08-22 21:00:00,16.9,91.4,31.9
6,2021-08-22 22:00:00,13.3,93.0,31.5
7,2021-08-22 23:00:00,9.7,94.5,31.2
8,2021-08-23 00:00:00,9.2,94.8,31.2
9,2021-08-23 01:00:00,7.5,95.2,30.9
10,2021-08-23 02:00:00,6.7,95.7,30.7
11,2021-08-23 03:00:00,6.4,96.3,30.6
12,2021-08-23 04:00:00,5.6,98.2,30.4
13,2021-08-23 05:00:00,4.5,99.9,30.2
14,2021-08-23 06:00:00,5.5,100.0,30.1
15,2021-08-23 07:00:00,5.9,99.9,30.4
16,2021-08-23 08:00:00,6.5,98.0,30.9
17,2021-08-23 09:00:00,7.6,96.2,31.4
18,2021-08-23 10:00:00,8.2,94.6,31.9
19,2021-08-23 11:00:00,19.5,91.2,30.8
20,2021-08-23 12:00:00,16.5,89.6,30.5
21,2021-08-23 13:00:00,16.0,88.0,30.1
22,2021-08-23 14:00:00,13.8,88.4,29.6
23,2021-08-23 15:00:00,12.6,83.8,30.9
