,time,PM2.5,humidity,temperature
0,2021-07-16 16:00:00,11.2,61.7,36.8
1,2021-07-16 17:00:00,10.5,62.4,36.3
2,2021-07-16 18:00:00,11.1,64.3,35.4
3,2021-07-16 19:00:00,16.7,71.8,33.6
4,2021-07-16 20:00:00,19.4,78.8,32.0
5,2021-07-16 21:00:00,17.4,81.9,31.2
6,2021-07-16 22:00:00,12.8,85.5,30.5
7,2021-07-16 23:00:00,8.7,88.9,30.2
8,2021-07-17 00:00:00,6.7,87.8,30.0
9,2021-07-17 01:00:00,5.9,90.0,29.6
10,2021-07-17 02:00:00,4.9,93.7,29.2
11,2021-07-17 03:00:00,3.6,97.4,28.9
12,2021-07-17 04:00:00,3.1,99.3,28.7
13,2021-07-17 05:00:00,6.5,100.0,27.9
14,2021-07-17 06:00:00,14.6,100.0,27.5
15,2021-07-17 07:00:00,9.3,98.6,29.3
16,2021-07-17 08:00:00,7.2,88.5,31.0
17,2021-07-17 09:00:00,8.0,78.4,32.6
18,2021-07-17 10:00:00,12.2,71.9,34.1
19,2021-07-17 11:00:00,12.6,70.9,34.7
20,2021-07-17 12:00:00,13.0,66.7,35.9
21,2021-07-17 13:00:00,14.0,69.1,35.8
22,2021-07-17 14:00:00,16.0,65.2,37.3
23,2021-07-17 15:00:00,15.6,64.2,37.4
