,time,PM2.5,humidity,temperature
0,2021-10-16 20:00:00,,,
1,2021-10-16 21:00:00,,,
2,2021-10-16 22:00:00,,,
3,2021-10-16 23:00:00,,,
4,2021-10-17 00:00:00,,,
5,2021-10-17 01:00:00,,,
6,2021-10-17 02:00:00,,,
7,2021-10-17 03:00:00,,,
8,2021-10-17 04:00:00,,,
9,2021-10-17 05:00:00,,,
10,2021-10-17 06:00:00,,,
11,2021-10-17 07:00:00,,,
12,2021-10-17 08:00:00,,,
13,2021-10-17 09:00:00,,,
14,2021-10-17 10:00:00,,,
15,2021-10-17 11:00:00,,,
16,2021-10-17 12:00:00,,,
17,2021-10-17 13:00:00,,,
18,2021-10-17 14:00:00,,,
19,2021-10-17 15:00:00,,,
20,2021-10-17 16:00:00,,,
21,2021-10-17 17:00:00,,,
22,2021-10-17 18:00:00,,,
23,2021-10-17 19:00:00,19.1,81.4,20.9
