,time,PM2.5,humidity,temperature
0,2021-08-14 16:00:00,3.4,47.3,37.7
1,2021-08-14 17:00:00,5.5,55.7,35.0
2,2021-08-14 18:00:00,10.6,61.9,33.6
3,2021-08-14 19:00:00,35.52,69.8,32.9
4,2021-08-14 20:00:00,8.6,74.0,31.1
5,2021-08-14 21:00:00,3.1,75.5,30.5
6,2021-08-14 22:00:00,4.1,77.4,30.3
7,2021-08-14 23:00:00,6.2,80.5,29.6
8,2021-08-15 00:00:00,6.7,82.2,29.1
9,2021-08-15 01:00:00,7.3,82.3,29.0
10,2021-08-15 02:00:00,8.2,82.9,28.9
11,2021-08-15 03:00:00,9.4,82.3,29.1
12,2021-08-15 04:00:00,12.1,82.8,29.0
13,2021-08-15 05:00:00,10.5,82.9,28.9
14,2021-08-15 06:00:00,5.5,80.8,29.1
15,2021-08-15 07:00:00,5.0,81.4,29.1
16,2021-08-15 08:00:00,6.7,84.0,28.8
17,2021-08-15 09:00:00,10.5,87.0,28.2
18,2021-08-15 10:00:00,43.73,85.9,28.8
19,2021-08-15 11:00:00,74.43,83.0,29.7
20,2021-08-15 12:00:00,72.2,80.4,30.3
21,2021-08-15 13:00:00,39.4,73.7,31.7
22,2021-08-15 14:00:00,38.48,67.5,33.1
23,2021-08-15 15:00:00,33.66,64.9,34.0
