,time,PM2.5,humidity,temperature
0,2021-07-26 16:00:00,14.4,52.9,39.1
1,2021-07-26 17:00:00,18.0,53.1,38.5
2,2021-07-26 18:00:00,17.9,67.8,35.4
3,2021-07-26 19:00:00,50.55,76.9,33.4
4,2021-07-26 20:00:00,15.0,94.7,30.3
5,2021-07-26 21:00:00,11.9,92.1,30.1
6,2021-07-26 22:00:00,7.0,91.1,29.7
7,2021-07-26 23:00:00,5.7,91.1,29.7
8,2021-07-27 00:00:00,5.9,93.7,29.4
9,2021-07-27 01:00:00,6.7,91.5,29.8
10,2021-07-27 02:00:00,6.4,93.5,29.5
11,2021-07-27 03:00:00,8.3,95.3,29.2
12,2021-07-27 04:00:00,10.2,96.2,29.0
13,2021-07-27 05:00:00,9.2,97.6,28.8
14,2021-07-27 06:00:00,8.9,99.2,28.7
15,2021-07-27 07:00:00,7.2,97.5,28.9
16,2021-07-27 08:00:00,7.3,88.6,30.5
17,2021-07-27 09:00:00,6.9,81.0,31.5
18,2021-07-27 10:00:00,7.3,76.1,32.9
19,2021-07-27 11:00:00,7.2,71.0,34.1
20,2021-07-27 12:00:00,7.0,68.1,35.3
21,2021-07-27 13:00:00,6.5,63.5,36.8
22,2021-07-27 14:00:00,6.3,55.8,38.8
23,2021-07-27 15:00:00,7.8,53.1,39.6
