,timestamp,PM2.5,humidity,temperature
0,10/04/2022 00:00,38.2,90.2,24.2
1,10/04/2022 01:00,39.4,92.0,24.0
2,10/04/2022 02:00,37.0,92.5,23.7
3,10/04/2022 03:00,41.9,91.8,23.6
4,10/04/2022 04:00,42.2,91.4,23.7
5,10/04/2022 05:00,43.7,91.3,23.6
6,10/04/2022 06:00,43.6,92.4,23.5
7,10/04/2022 07:00,47.0,91.9,23.7
8,10/04/2022 08:00,43.1,91.0,24.0
9,10/04/2022 09:00,40.7,87.8,24.5
10,10/04/2022 10:00,44.1,83.1,25.2
11,10/04/2022 11:00,42.6,77.8,25.8
12,10/04/2022 12:00,42.9,73.5,26.3
13,10/04/2022 13:00,41.4,70.6,26.9
14,10/04/2022 14:00,37.9,70.4,27.5
15,10/04/2022 15:00,32.4,68.5,28.0
16,10/04/2022 16:00,32.5,68.5,28.4
17,10/04/2022 17:00,33.4,70.0,27.8
18,10/04/2022 18:00,30.3,71.1,26.9
19,10/04/2022 19:00,36.8,74.9,26.2
20,10/04/2022 20:00,41.4,79.3,26.0
21,10/04/2022 21:00,39.6,86.3,25.5
22,10/04/2022 22:00,39.7,89.8,25.1
23,10/04/2022 23:00,36.7,90.6,25.0
