,timestamp,PM2.5,humidity,temperature
0,14/02/2022 00:00,5.1,93.6,15.4
1,14/02/2022 01:00,4.5,98.0,15.4
2,14/02/2022 02:00,6.1,96.1,15.2
3,14/02/2022 03:00,10.3,92.6,15.0
4,14/02/2022 04:00,11.9,91.6,14.9
5,14/02/2022 05:00,10.1,91.7,14.6
6,14/02/2022 06:00,12.2,92.9,14.2
7,14/02/2022 07:00,7.8,92.5,14.1
8,14/02/2022 08:00,7.9,88.6,14.7
9,14/02/2022 09:00,9.7,80.9,15.7
10,14/02/2022 10:00,7.7,76.7,16.8
11,14/02/2022 11:00,8.3,73.7,17.9
12,14/02/2022 12:00,9.6,69.3,19.7
13,14/02/2022 13:00,11.2,65.8,21.5
14,14/02/2022 14:00,11.2,65.9,21.6
15,14/02/2022 15:00,12.7,67.4,21.1
16,14/02/2022 16:00,13.0,68.5,20.9
17,14/02/2022 17:00,14.9,71.5,20.2
18,14/02/2022 18:00,19.0,77.0,19.0
19,14/02/2022 19:00,19.4,80.2,18.5
20,14/02/2022 20:00,19.8,81.5,18.3
21,14/02/2022 21:00,22.9,83.3,18.2
22,14/02/2022 22:00,18.5,84.8,18.1
23,14/02/2022 23:00,19.6,86.7,17.9
