,timestamp,PM2.5,humidity,temperature
0,05/05/2022 00:00,26.1,81.0,25.0
1,05/05/2022 01:00,24.2,81.0,24.8
2,05/05/2022 02:00,22.6,83.8,24.5
3,05/05/2022 03:00,21.3,86.0,24.2
4,05/05/2022 04:00,23.9,91.5,23.7
5,05/05/2022 05:00,25.5,92.6,23.4
6,05/05/2022 06:00,30.0,95.8,23.2
7,05/05/2022 07:00,36.9,93.3,23.7
8,05/05/2022 08:00,34.2,85.8,24.9
9,05/05/2022 09:00,30.5,76.4,26.7
10,05/05/2022 10:00,28.8,71.0,28.3
11,05/05/2022 11:00,35.9,67.1,29.5
12,05/05/2022 12:00,43.1,63.6,31.0
13,05/05/2022 13:00,46.6,62.3,31.9
14,05/05/2022 14:00,43.5,61.3,32.2
15,05/05/2022 15:00,36.1,59.1,32.3
16,05/05/2022 16:00,37.8,62.4,31.8
17,05/05/2022 17:00,37.2,66.0,30.8
18,05/05/2022 18:00,31.4,71.9,29.7
19,05/05/2022 19:00,22.2,80.2,28.1
20,05/05/2022 20:00,17.0,85.8,27.0
21,05/05/2022 21:00,12.4,89.0,26.4
22,05/05/2022 22:00,11.8,91.7,26.0
23,05/05/2022 23:00,9.3,91.6,26.1
