,time,PM2.5,humidity,temperature
0,2021-07-20 16:00:00,51.13,76.7,33.2
1,2021-07-20 17:00:00,45.28,86.4,30.9
2,2021-07-20 18:00:00,15.7,89.2,30.3
3,2021-07-20 19:00:00,14.2,98.5,29.6
4,2021-07-20 20:00:00,11.6,100.0,27.4
5,2021-07-20 21:00:00,16.5,100.0,27.2
6,2021-07-20 22:00:00,15.8,100.0,27.4
7,2021-07-20 23:00:00,14.3,100.0,27.4
8,2021-07-21 00:00:00,17.4,100.0,27.0
9,2021-07-21 01:00:00,11.2,100.0,26.8
10,2021-07-21 02:00:00,10.9,100.0,26.6
11,2021-07-21 03:00:00,11.0,100.0,26.4
12,2021-07-21 04:00:00,10.2,100.0,26.4
13,2021-07-21 05:00:00,10.1,100.0,26.3
14,2021-07-21 06:00:00,14.5,100.0,26.3
15,2021-07-21 07:00:00,16.1,100.0,26.5
16,2021-07-21 08:00:00,19.0,100.0,27.1
17,2021-07-21 09:00:00,17.0,100.0,27.8
18,2021-07-21 10:00:00,12.6,97.1,29.1
19,2021-07-21 11:00:00,15.7,87.8,31.1
20,2021-07-21 12:00:00,16.2,82.7,32.2
21,2021-07-21 13:00:00,11.7,76.6,33.3
22,2021-07-21 14:00:00,8.9,73.5,34.0
23,2021-07-21 15:00:00,5.2,67.2,35.3
