,time,PM2.5,humidity,temperature
0,2021-08-29 16:00:00,13.3,64.6,34.8
1,2021-08-29 17:00:00,9.5,72.2,33.1
2,2021-08-29 18:00:00,9.8,78.7,31.6
3,2021-08-29 19:00:00,8.1,80.1,30.6
4,2021-08-29 20:00:00,10.7,81.8,30.3
5,2021-08-29 21:00:00,12.8,88.1,29.6
6,2021-08-29 22:00:00,10.9,93.0,29.1
7,2021-08-29 23:00:00,8.2,95.0,28.9
8,2021-08-30 00:00:00,5.6,96.6,28.6
9,2021-08-30 01:00:00,4.9,96.1,28.4
10,2021-08-30 02:00:00,4.1,95.9,28.2
11,2021-08-30 03:00:00,3.8,99.0,27.8
12,2021-08-30 04:00:00,7.9,100.0,27.8
13,2021-08-30 05:00:00,16.5,100.0,27.5
14,2021-08-30 06:00:00,18.8,100.0,27.3
15,2021-08-30 07:00:00,17.9,98.4,27.7
16,2021-08-30 08:00:00,16.9,95.3,28.2
17,2021-08-30 09:00:00,15.7,91.2,29.3
18,2021-08-30 10:00:00,16.3,83.3,31.3
19,2021-08-30 11:00:00,10.7,76.3,32.7
20,2021-08-30 12:00:00,9.0,73.9,33.0
21,2021-08-30 13:00:00,11.0,73.0,33.2
22,2021-08-30 14:00:00,13.3,70.1,34.2
23,2021-08-30 15:00:00,14.5,70.3,34.0
