,time,PM2.5,humidity,temperature
0,2021-11-22 20:00:00,9.8,75.2,19.5
1,2021-11-22 21:00:00,10.5,72.3,18.8
2,2021-11-22 22:00:00,5.1,71.3,18.5
3,2021-11-22 23:00:00,6.0,73.4,18.2
4,2021-11-23 00:00:00,6.3,74.7,18.0
5,2021-11-23 01:00:00,6.8,74.3,17.7
6,2021-11-23 02:00:00,5.1,74.6,17.4
7,2021-11-23 03:00:00,5.9,75.2,17.2
8,2021-11-23 04:00:00,10.6,76.6,17.0
9,2021-11-23 05:00:00,16.1,74.6,17.0
10,2021-11-23 06:00:00,31.3,74.0,16.8
11,2021-11-23 07:00:00,21.8,73.7,16.7
12,2021-11-23 08:00:00,18.7,73.5,16.9
13,2021-11-23 09:00:00,18.3,72.0,17.3
14,2021-11-23 10:00:00,17.4,69.0,17.9
15,2021-11-23 11:00:00,21.7,65.0,19.0
16,2021-11-23 12:00:00,21.0,63.5,19.7
17,2021-11-23 13:00:00,21.9,63.2,20.3
18,2021-11-23 14:00:00,23.9,63.7,20.8
19,2021-11-23 15:00:00,51.2,68.5,20.5
20,2021-11-23 16:00:00,109.4,74.0,19.6
21,2021-11-23 17:00:00,82.2,79.0,18.9
22,2021-11-23 18:00:00,73.2,82.5,18.7
23,2021-11-23 19:00:00,77.0,84.8,18.6
