,timestamp,PM2.5,humidity,temperature
0,09/04/2022 00:00,10.9,96.1,24.1
1,09/04/2022 01:00,9.8,99.1,23.5
2,09/04/2022 02:00,11.0,99.0,23.1
3,09/04/2022 03:00,10.8,99.0,22.7
4,09/04/2022 04:00,8.5,99.0,22.6
5,09/04/2022 05:00,9.2,99.0,22.5
6,09/04/2022 06:00,9.4,99.0,22.4
7,09/04/2022 07:00,9.3,99.0,23.0
8,09/04/2022 08:00,9.1,91.1,25.1
9,09/04/2022 09:00,10.0,76.0,27.4
10,09/04/2022 10:00,11.5,66.4,29.1
11,09/04/2022 11:00,11.8,59.3,30.6
12,09/04/2022 12:00,10.6,53.5,32.1
13,09/04/2022 13:00,8.3,46.5,33.4
14,09/04/2022 14:00,8.3,45.4,34.0
15,09/04/2022 15:00,9.2,47.9,33.9
16,09/04/2022 16:00,8.6,50.0,33.2
17,09/04/2022 17:00,8.0,50.1,32.2
18,09/04/2022 18:00,6.9,58.1,29.5
19,09/04/2022 19:00,5.9,71.1,26.8
20,09/04/2022 20:00,6.5,82.5,25.5
21,09/04/2022 21:00,5.3,89.1,24.8
22,09/04/2022 22:00,5.2,94.4,24.2
23,09/04/2022 23:00,5.5,98.6,23.8
