,timestamp,PM2.5,humidity,temperature
0,01/02/2022 00:00,4.9,93.4,12.8
1,01/02/2022 01:00,7.25,94.0,12.7
2,01/02/2022 02:00,9.6,94.5,12.6
3,01/02/2022 03:00,6.8,94.0,12.6
4,01/02/2022 04:00,6.0,93.9,12.6
5,01/02/2022 05:00,5.4,93.3,12.6
6,01/02/2022 06:00,5.5,92.9,12.7
7,01/02/2022 07:00,5.3,93.0,12.7
8,01/02/2022 08:00,6.2,92.5,12.8
9,01/02/2022 09:00,7.1,92.5,13.1
10,01/02/2022 10:00,8.0,89.9,13.5
11,01/02/2022 11:00,9.3,88.5,13.9
12,01/02/2022 12:00,10.1,87.9,14.3
13,01/02/2022 13:00,10.2,88.5,14.7
14,01/02/2022 14:00,11.1,89.1,14.9
15,01/02/2022 15:00,9.1,86.7,15.5
16,01/02/2022 16:00,8.4,86.6,15.4
17,01/02/2022 17:00,9.3,87.3,15.3
18,01/02/2022 18:00,9.3,89.5,14.9
19,01/02/2022 19:00,8.4,92.1,14.5
20,01/02/2022 20:00,8.3,92.9,14.2
21,01/02/2022 21:00,7.9,93.1,13.9
22,01/02/2022 22:00,7.5,95.0,13.5
23,01/02/2022 23:00,7.2,97.8,13.2
