,time,PM2.5,humidity,temperature
0,2021-07-18 16:00:00,13.6,80.2,28.3
1,2021-07-18 17:00:00,10.8,80.9,28.1
2,2021-07-18 18:00:00,10.1,80.7,27.7
3,2021-07-18 19:00:00,14.3,79.4,28.0
4,2021-07-18 20:00:00,12.8,78.2,28.0
5,2021-07-18 21:00:00,17.2,78.8,28.3
6,2021-07-18 22:00:00,18.3,80.4,28.2
7,2021-07-18 23:00:00,44.35,82.2,28.0
8,2021-07-19 00:00:00,45.29,84.0,27.6
9,2021-07-19 01:00:00,51.57,83.8,27.5
10,2021-07-19 02:00:00,129.31,83.9,27.4
11,2021-07-19 03:00:00,152.82,84.4,27.3
12,2021-07-19 04:00:00,121.69,84.5,27.1
13,2021-07-19 05:00:00,91.96,85.7,26.7
14,2021-07-19 06:00:00,96.95,85.4,26.8
15,2021-07-19 07:00:00,60.49,77.6,28.8
16,2021-07-19 08:00:00,40.17,69.3,30.7
17,2021-07-19 09:00:00,35.76,62.7,33.0
18,2021-07-19 10:00:00,24.92,55.8,34.8
19,2021-07-19 11:00:00,27.09,55.0,35.4
20,2021-07-19 12:00:00,29.63,51.9,36.9
21,2021-07-19 13:00:00,23.14,50.7,37.4
22,2021-07-19 14:00:00,44.49,62.4,33.6
23,2021-07-19 15:00:00,37.74,62.0,33.5
