,time,PM2.5,humidity,temperature
0,2021-09-04 16:00:00,9.2,78.7,34.5
1,2021-09-04 17:00:00,6.5,71.3,35.4
2,2021-09-04 18:00:00,8.0,78.2,33.6
3,2021-09-04 19:00:00,6.1,92.2,30.5
4,2021-09-04 20:00:00,7.2,98.3,29.7
5,2021-09-04 21:00:00,5.1,96.2,29.7
6,2021-09-04 22:00:00,4.0,97.4,29.6
7,2021-09-04 23:00:00,4.0,99.5,29.4
8,2021-09-05 00:00:00,4.5,100.0,29.2
9,2021-09-05 01:00:00,4.5,100.0,28.9
10,2021-09-05 02:00:00,4.5,100.0,28.7
11,2021-09-05 03:00:00,3.7,100.0,28.8
12,2021-09-05 04:00:00,2.2,100.0,28.6
13,2021-09-05 05:00:00,3.7,100.0,28.5
14,2021-09-05 06:00:00,1.5,99.8,27.5
15,2021-09-05 07:00:00,1.7,99.1,28.2
16,2021-09-05 08:00:00,2.8,97.4,28.7
17,2021-09-05 09:00:00,3.1,99.7,27.6
18,2021-09-05 10:00:00,1.6,100.0,23.6
19,2021-09-05 11:00:00,1.2,100.0,24.7
20,2021-09-05 12:00:00,1.7,99.4,27.2
21,2021-09-05 13:00:00,1.7,94.0,28.8
22,2021-09-05 14:00:00,2.0,89.1,30.1
23,2021-09-05 15:00:00,2.6,83.8,31.2
