,time,PM2.5,humidity,temperature
0,2021-09-17 16:00:00,6.8,78.5,34.0
1,2021-09-17 17:00:00,9.0,81.7,33.0
2,2021-09-17 18:00:00,8.8,92.4,30.7
3,2021-09-17 19:00:00,5.9,95.8,28.6
4,2021-09-17 20:00:00,2.4,100.0,25.5
5,2021-09-17 21:00:00,1.9,100.0,25.6
6,2021-09-17 22:00:00,1.3,100.0,25.6
7,2021-09-17 23:00:00,1.3,100.0,25.7
8,2021-09-18 00:00:00,1.4,100.0,25.8
9,2021-09-18 01:00:00,2.2,100.0,25.6
10,2021-09-18 02:00:00,2.9,100.0,25.6
11,2021-09-18 03:00:00,2.3,100.0,25.7
12,2021-09-18 04:00:00,3.5,100.0,25.6
13,2021-09-18 05:00:00,3.9,100.0,25.4
14,2021-09-18 06:00:00,3.0,100.0,25.4
15,2021-09-18 07:00:00,3.2,100.0,25.9
16,2021-09-18 08:00:00,5.6,99.2,27.5
17,2021-09-18 09:00:00,9.1,97.0,28.7
18,2021-09-18 10:00:00,8.6,86.0,31.3
19,2021-09-18 11:00:00,6.1,79.5,33.1
20,2021-09-18 12:00:00,5.4,74.1,34.6
21,2021-09-18 13:00:00,5.0,69.6,35.2
22,2021-09-18 14:00:00,5.9,64.3,36.4
23,2021-09-18 15:00:00,6.5,62.6,37.5
