,time,PM2.5,humidity,temperature
0,2021-09-24 16:00:00,4.8,100.0,27.8
1,2021-09-24 17:00:00,7.5,100.0,27.6
2,2021-09-24 18:00:00,9.5,100.0,26.5
3,2021-09-24 19:00:00,18.6,100.0,25.9
4,2021-09-24 20:00:00,15.7,100.0,25.8
5,2021-09-24 21:00:00,17.7,100.0,25.8
6,2021-09-24 22:00:00,7.9,100.0,25.4
7,2021-09-24 23:00:00,6.5,100.0,24.8
8,2021-09-25 00:00:00,106.57,100.0,24.7
9,2021-09-25 01:00:00,9.5,100.0,24.8
10,2021-09-25 02:00:00,7.7,100.0,24.9
11,2021-09-25 03:00:00,16.4,100.0,24.8
12,2021-09-25 04:00:00,79.17,100.0,24.9
13,2021-09-25 05:00:00,2.1,100.0,23.3
14,2021-09-25 06:00:00,2.1,100.0,23.4
15,2021-09-25 07:00:00,2.1,100.0,24.1
16,2021-09-25 08:00:00,2.1,100.0,24.8
17,2021-09-25 09:00:00,3.3,100.0,24.7
18,2021-09-25 10:00:00,3.7,100.0,26.3
19,2021-09-25 11:00:00,5.2,100.0,27.7
20,2021-09-25 12:00:00,3.4,98.9,29.2
21,2021-09-25 13:00:00,4.3,94.2,30.0
22,2021-09-25 14:00:00,5.5,91.2,30.7
23,2021-09-25 15:00:00,5.5,98.0,29.3
