,time,PM2.5,humidity,temperature
0,2021-07-13 16:00:00,6.2,70.6,35.7
1,2021-07-13 17:00:00,5.5,70.4,35.5
2,2021-07-13 18:00:00,8.0,76.9,33.7
3,2021-07-13 19:00:00,12.0,83.1,32.1
4,2021-07-13 20:00:00,10.2,86.4,31.0
5,2021-07-13 21:00:00,8.2,90.9,30.3
6,2021-07-13 22:00:00,5.9,96.0,29.7
7,2021-07-13 23:00:00,5.2,100.0,29.3
8,2021-07-14 00:00:00,4.8,100.0,29.1
9,2021-07-14 01:00:00,4.6,100.0,28.9
10,2021-07-14 02:00:00,5.0,100.0,28.7
11,2021-07-14 03:00:00,5.7,100.0,28.5
12,2021-07-14 04:00:00,7.9,100.0,28.3
13,2021-07-14 05:00:00,7.8,100.0,28.2
14,2021-07-14 06:00:00,7.0,100.0,28.2
15,2021-07-14 07:00:00,7.5,100.0,29.2
16,2021-07-14 08:00:00,7.2,92.1,30.8
17,2021-07-14 09:00:00,8.3,82.4,32.3
18,2021-07-14 10:00:00,8.7,76.3,33.7
19,2021-07-14 11:00:00,11.3,71.6,34.7
20,2021-07-14 12:00:00,9.4,67.2,35.6
21,2021-07-14 13:00:00,9.3,66.6,35.9
22,2021-07-14 14:00:00,5.7,64.3,36.7
23,2021-07-14 15:00:00,3.4,62.6,37.1
