,time,PM2.5,humidity,temperature
0,2021-07-13 16:00:00,13.3,54.4,36.7
1,2021-07-13 17:00:00,13.0,55.3,36.4
2,2021-07-13 18:00:00,12.9,58.0,35.6
3,2021-07-13 19:00:00,13.6,64.3,33.3
4,2021-07-13 20:00:00,15.9,67.4,32.2
5,2021-07-13 21:00:00,15.0,69.2,31.7
6,2021-07-13 22:00:00,10.7,72.5,31.2
7,2021-07-13 23:00:00,11.1,75.3,31.1
8,2021-07-14 00:00:00,10.9,77.4,31.0
9,2021-07-14 01:00:00,10.2,78.6,30.9
10,2021-07-14 02:00:00,9.8,79.4,30.7
11,2021-07-14 03:00:00,10.8,80.8,30.3
12,2021-07-14 04:00:00,11.3,81.8,30.1
13,2021-07-14 05:00:00,11.5,81.8,29.9
14,2021-07-14 06:00:00,10.9,80.7,30.2
15,2021-07-14 07:00:00,11.6,72.4,32.3
16,2021-07-14 08:00:00,13.0,60.1,35.4
17,2021-07-14 09:00:00,13.8,54.4,36.7
18,2021-07-14 10:00:00,16.3,49.9,38.3
19,2021-07-14 11:00:00,14.8,46.6,39.6
20,2021-07-14 12:00:00,15.3,45.6,39.3
21,2021-07-14 13:00:00,15.0,47.7,38.2
22,2021-07-14 14:00:00,11.4,45.8,39.1
23,2021-07-14 15:00:00,8.5,50.5,37.6
