,time,PM2.5,humidity,temperature
0,2021-08-12 16:00:00,32.11,61.7,35.8
1,2021-08-12 17:00:00,41.04,69.5,33.5
2,2021-08-12 18:00:00,37.63,73.6,32.6
3,2021-08-12 19:00:00,34.28,78.2,31.0
4,2021-08-12 20:00:00,34.28,86.2,26.7
5,2021-08-12 21:00:00,1.3,85.4,27.3
6,2021-08-12 22:00:00,1.2,84.8,27.4
7,2021-08-12 23:00:00,2.4,84.7,27.5
8,2021-08-13 00:00:00,1.4,83.9,27.4
9,2021-08-13 01:00:00,1.5,85.0,27.2
10,2021-08-13 02:00:00,1.9,86.0,27.0
11,2021-08-13 03:00:00,3.1,85.2,27.2
12,2021-08-13 04:00:00,5.1,84.6,27.2
13,2021-08-13 05:00:00,45.14,86.3,27.0
14,2021-08-13 06:00:00,19.4,87.1,26.9
15,2021-08-13 07:00:00,15.6,83.5,28.4
16,2021-08-13 08:00:00,16.9,80.7,29.6
17,2021-08-13 09:00:00,18.5,69.6,33.5
18,2021-08-13 10:00:00,14.5,65.9,34.5
19,2021-08-13 11:00:00,10.4,60.0,36.5
20,2021-08-13 12:00:00,11.0,59.6,36.1
21,2021-08-13 13:00:00,10.6,58.5,36.6
22,2021-08-13 14:00:00,10.5,59.2,36.1
23,2021-08-13 15:00:00,9.5,57.3,36.7
