,time,PM2.5,humidity,temperature
0,2021-09-01 16:00:00,21.15,52.1,37.1
1,2021-09-01 17:00:00,23.44,57.1,35.6
2,2021-09-01 18:00:00,18.5,61.6,33.9
3,2021-09-01 19:00:00,16.9,67.5,32.5
4,2021-09-01 20:00:00,12.2,70.8,31.5
5,2021-09-01 21:00:00,15.9,73.2,31.0
6,2021-09-01 22:00:00,17.9,76.3,30.4
7,2021-09-01 23:00:00,13.7,77.6,30.2
8,2021-09-02 00:00:00,10.3,78.4,30.0
9,2021-09-02 01:00:00,6.5,80.0,29.9
10,2021-09-02 02:00:00,6.0,81.0,29.8
11,2021-09-02 03:00:00,6.5,80.2,29.7
12,2021-09-02 04:00:00,4.5,81.9,28.9
13,2021-09-02 05:00:00,5.2,83.5,28.3
14,2021-09-02 06:00:00,7.2,84.0,27.8
15,2021-09-02 07:00:00,13.1,86.5,27.2
16,2021-09-02 08:00:00,17.9,84.8,27.3
17,2021-09-02 09:00:00,20.0,83.1,27.9
18,2021-09-02 10:00:00,15.7,78.8,29.1
19,2021-09-02 11:00:00,16.2,71.8,30.7
20,2021-09-02 12:00:00,15.7,65.7,32.3
21,2021-09-02 13:00:00,17.6,64.4,32.5
22,2021-09-02 14:00:00,11.9,63.5,32.4
23,2021-09-02 15:00:00,12.5,64.0,32.9
