,time,PM2.5,humidity,temperature
0,2021-09-17 16:00:00,8.1,66.9,32.7
1,2021-09-17 17:00:00,7.6,69.2,32.5
2,2021-09-17 18:00:00,8.0,77.5,30.5
3,2021-09-17 19:00:00,7.6,81.0,29.7
4,2021-09-17 20:00:00,1.8,87.6,25.5
5,2021-09-17 21:00:00,2.0,89.8,25.5
6,2021-09-17 22:00:00,3.7,88.1,26.1
7,2021-09-17 23:00:00,5.5,87.4,26.1
8,2021-09-18 00:00:00,2.3,86.3,26.3
9,2021-09-18 01:00:00,2.1,85.4,26.7
10,2021-09-18 02:00:00,2.4,85.1,26.6
11,2021-09-18 03:00:00,4.9,88.2,26.1
12,2021-09-18 04:00:00,7.4,88.3,26.4
13,2021-09-18 05:00:00,12.9,89.2,26.6
14,2021-09-18 06:00:00,14.5,89.7,26.5
15,2021-09-18 07:00:00,17.6,88.1,27.0
16,2021-09-18 08:00:00,43.57,85.0,27.9
17,2021-09-18 09:00:00,36.92,75.7,30.6
18,2021-09-18 10:00:00,13.7,62.7,34.2
19,2021-09-18 11:00:00,10.7,61.8,34.7
20,2021-09-18 12:00:00,4.7,57.0,35.5
21,2021-09-18 13:00:00,7.9,56.8,35.3
22,2021-09-18 14:00:00,7.6,54.6,35.6
23,2021-09-18 15:00:00,4.2,56.8,35.0
