,timestamp,PM2.5,humidity,temperature
0,01/03/2022 00:00,29.3,91.4,20.6
1,01/03/2022 01:00,31.9,94.6,20.4
2,01/03/2022 02:00,30.9,97.6,20.1
3,01/03/2022 03:00,32.8,95.7,20.2
4,01/03/2022 04:00,35.5,98.3,20.0
5,01/03/2022 05:00,35.1,98.4,20.1
6,01/03/2022 06:00,33.8,99.2,20.1
7,01/03/2022 07:00,34.4,99.0,20.2
8,01/03/2022 08:00,45.2,99.0,19.8
9,01/03/2022 09:00,54.7,99.0,20.1
10,01/03/2022 10:00,48.1,99.0,20.8
11,01/03/2022 11:00,54.2,99.0,21.4
12,01/03/2022 12:00,59.0,97.8,21.8
13,01/03/2022 13:00,64.4,95.4,22.4
14,01/03/2022 14:00,61.6,94.1,22.9
15,01/03/2022 15:00,60.5,94.8,23.1
16,01/03/2022 16:00,45.6,98.8,23.0
17,01/03/2022 17:00,41.7,99.1,22.9
18,01/03/2022 18:00,43.4,99.0,22.6
19,01/03/2022 19:00,42.8,99.0,22.4
20,01/03/2022 20:00,22.1,99.0,22.1
21,01/03/2022 21:00,16.4,99.0,22.1
22,01/03/2022 22:00,17.4,99.0,21.7
23,01/03/2022 23:00,18.4,99.0,21.5
