,timestamp,PM2.5,humidity,temperature
0,25/02/2022 00:00,19.7,98.7,13.9
1,25/02/2022 01:00,18.6,99.1,13.9
2,25/02/2022 02:00,18.8,99.0,13.5
3,25/02/2022 03:00,23.3,99.0,13.2
4,25/02/2022 04:00,26.5,99.0,13.1
5,25/02/2022 05:00,27.7,99.0,12.8
6,25/02/2022 06:00,29.7,99.0,12.7
7,25/02/2022 07:00,32.8,99.0,12.6
8,25/02/2022 08:00,42.2,98.5,13.4
9,25/02/2022 09:00,43.0,90.9,14.7
10,25/02/2022 10:00,34.9,81.5,15.9
11,25/02/2022 11:00,41.0,75.3,17.2
12,25/02/2022 12:00,51.7,70.5,18.8
13,25/02/2022 13:00,46.6,66.8,19.6
14,25/02/2022 14:00,49.1,64.2,20.7
15,25/02/2022 15:00,49.0,61.6,22.1
16,25/02/2022 16:00,43.1,62.3,22.0
17,25/02/2022 17:00,44.2,66.1,21.6
18,25/02/2022 18:00,42.9,72.9,20.0
19,25/02/2022 19:00,42.2,78.1,18.9
20,25/02/2022 20:00,44.8,83.9,18.0
21,25/02/2022 21:00,51.7,89.1,17.3
22,25/02/2022 22:00,25.6,90.1,16.7
23,25/02/2022 23:00,23.8,90.1,16.2
