,time,PM2.5,humidity,temperature
0,2021-08-26 16:00:00,7.4,68.5,34.1
1,2021-08-26 17:00:00,7.8,70.6,33.1
2,2021-08-26 18:00:00,13.1,77.2,31.8
3,2021-08-26 19:00:00,13.3,79.8,31.3
4,2021-08-26 20:00:00,13.5,78.4,31.2
5,2021-08-26 21:00:00,20.0,81.5,30.7
6,2021-08-26 22:00:00,15.4,86.1,29.9
7,2021-08-26 23:00:00,11.2,86.7,29.8
8,2021-08-27 00:00:00,13.8,88.6,29.5
9,2021-08-27 01:00:00,14.1,90.9,29.1
10,2021-08-27 02:00:00,53.64,91.1,29.0
11,2021-08-27 03:00:00,121.32,93.5,28.6
12,2021-08-27 04:00:00,15.5,100.0,26.4
13,2021-08-27 05:00:00,17.0,100.0,26.6
14,2021-08-27 06:00:00,14.0,99.7,26.9
15,2021-08-27 07:00:00,82.85,99.9,27.2
16,2021-08-27 08:00:00,103.19,100.0,26.5
17,2021-08-27 09:00:00,4.1,100.0,24.2
18,2021-08-27 10:00:00,7.9,100.0,25.8
19,2021-08-27 11:00:00,2.5,98.0,27.1
20,2021-08-27 12:00:00,2.5,83.4,30.6
21,2021-08-27 13:00:00,2.5,71.9,33.2
22,2021-08-27 14:00:00,2.5,73.8,32.2
23,2021-08-27 15:00:00,2.5,77.4,31.7
