,timestamp,PM2.5,humidity,temperature
0,21/02/2022 00:00,3.05,99.0,9.0
1,21/02/2022 01:00,3.3,99.0,9.1
2,21/02/2022 02:00,2.1,99.0,9.2
3,21/02/2022 03:00,2.0,99.0,9.3
4,21/02/2022 04:00,1.8,99.0,9.5
5,21/02/2022 05:00,4.7,99.0,9.3
6,21/02/2022 06:00,6.4,98.9,9.5
7,21/02/2022 07:00,7.1,97.1,9.8
8,21/02/2022 08:00,5.0,92.8,10.3
9,21/02/2022 09:00,4.4,87.7,11.2
10,21/02/2022 10:00,4.1,86.8,11.7
11,21/02/2022 11:00,4.0,85.7,12.3
12,21/02/2022 12:00,3.7,82.3,13.3
13,21/02/2022 13:00,4.0,79.5,14.2
14,21/02/2022 14:00,3.4,79.9,14.4
15,21/02/2022 15:00,3.7,81.0,14.2
16,21/02/2022 16:00,3.6,83.4,13.8
17,21/02/2022 17:00,3.2,85.1,13.5
18,21/02/2022 18:00,3.5,87.9,13.0
19,21/02/2022 19:00,4.1,88.6,12.5
20,21/02/2022 20:00,3.9,89.5,12.2
21,21/02/2022 21:00,4.6,89.8,12.1
22,21/02/2022 22:00,4.7,91.0,12.0
23,21/02/2022 23:00,3.7,90.5,11.7
