,timestamp,PM2.5,humidity,temperature
0,04/04/2022 00:00,32.6,79.8,19.8
1,04/04/2022 01:00,32.8,80.0,19.5
2,04/04/2022 02:00,27.9,78.9,19.5
3,04/04/2022 03:00,27.4,78.9,19.4
4,04/04/2022 04:00,24.7,74.9,19.4
5,04/04/2022 05:00,22.5,73.0,19.3
6,04/04/2022 06:00,45.5,78.6,19.5
7,04/04/2022 07:00,80.2,82.2,19.3
8,04/04/2022 08:00,67.7,77.8,20.1
9,04/04/2022 09:00,47.7,71.3,20.7
10,04/04/2022 10:00,43.2,68.0,21.3
11,04/04/2022 11:00,45.3,68.2,22.0
12,04/04/2022 12:00,40.6,63.2,22.6
13,04/04/2022 13:00,34.4,62.9,23.1
14,04/04/2022 14:00,28.5,60.5,23.5
15,04/04/2022 15:00,20.1,55.1,23.8
16,04/04/2022 16:00,25.8,58.9,24.3
17,04/04/2022 17:00,31.7,61.0,24.6
18,04/04/2022 18:00,27.7,60.9,24.2
19,04/04/2022 19:00,29.5,59.9,22.7
20,04/04/2022 20:00,30.7,60.7,21.8
21,04/04/2022 21:00,34.9,65.0,21.7
22,04/04/2022 22:00,34.2,66.8,21.3
23,04/04/2022 23:00,43.7,68.1,21.3
