,timestamp,PM2.5,humidity,temperature
0,05/04/2022 00:00,50.9,60.4,23.5
1,05/04/2022 01:00,48.1,60.9,23.2
2,05/04/2022 02:00,45.4,60.1,23.2
3,05/04/2022 03:00,43.5,60.6,23.1
4,05/04/2022 04:00,47.0,64.8,22.8
5,05/04/2022 05:00,61.5,70.0,22.4
6,05/04/2022 06:00,87.9,72.5,22.1
7,05/04/2022 07:00,113.55,74.8,22.1
8,05/04/2022 08:00,139.2,71.9,23.4
9,05/04/2022 09:00,103.7,68.4,24.0
10,05/04/2022 10:00,68.4,62.7,24.9
11,05/04/2022 11:00,49.6,61.8,26.4
12,05/04/2022 12:00,43.8,58.2,27.6
13,05/04/2022 13:00,45.45,53.6,28.8
14,05/04/2022 14:00,47.1,50.7,29.7
15,05/04/2022 15:00,45.2,47.7,31.0
16,05/04/2022 16:00,42.8,46.4,31.0
17,05/04/2022 17:00,36.6,45.5,30.4
18,05/04/2022 18:00,46.5,49.0,29.4
19,05/04/2022 19:00,75.6,58.0,27.9
20,05/04/2022 20:00,86.0,62.3,27.1
21,05/04/2022 21:00,86.5,64.1,26.6
22,05/04/2022 22:00,60.0,68.3,25.7
23,05/04/2022 23:00,42.8,66.9,25.2
