,time,PM2.5,humidity,temperature
0,2021-11-19 20:00:00,146.7,100.0,21.0
1,2021-11-19 21:00:00,173.9,100.0,20.5
2,2021-11-19 22:00:00,172.8,100.0,20.5
3,2021-11-19 23:00:00,170.5,100.0,20.2
4,2021-11-20 00:00:00,151.0,100.0,19.8
5,2021-11-20 01:00:00,131.2,100.0,19.6
6,2021-11-20 02:00:00,119.8,100.0,19.5
7,2021-11-20 03:00:00,118.0,100.0,19.4
8,2021-11-20 04:00:00,99.1,100.0,19.6
9,2021-11-20 05:00:00,81.3,100.0,19.6
10,2021-11-20 06:00:00,76.2,100.0,19.7
11,2021-11-20 07:00:00,78.6,100.0,19.8
12,2021-11-20 08:00:00,84.0,100.0,20.1
13,2021-11-20 09:00:00,79.4,100.0,20.6
14,2021-11-20 10:00:00,83.9,100.0,21.2
15,2021-11-20 11:00:00,80.6,99.9,22.7
16,2021-11-20 12:00:00,92.9,95.9,24.7
17,2021-11-20 13:00:00,105.5,92.2,26.1
18,2021-11-20 14:00:00,78.3,87.8,27.6
19,2021-11-20 15:00:00,118.0,88.9,27.3
20,2021-11-20 16:00:00,135.2,87.9,27.8
21,2021-11-20 17:00:00,127.9,94.0,25.9
22,2021-11-20 18:00:00,116.0,98.9,24.6
23,2021-11-20 19:00:00,97.4,100.0,23.8
