,timestamp,PM2.5,humidity,temperature
0,29/04/2022 00:00,17.75,98.7,27.6
1,29/04/2022 01:00,18.3,98.9,27.5
2,29/04/2022 02:00,18.8,98.6,27.4
3,29/04/2022 03:00,27.3,98.1,27.6
4,29/04/2022 04:00,26.7,98.2,27.4
5,29/04/2022 05:00,32.0,98.4,27.3
6,29/04/2022 06:00,38.3,98.2,27.4
7,29/04/2022 07:00,45.1,98.2,27.5
8,29/04/2022 08:00,32.2,98.0,27.7
9,29/04/2022 09:00,29.2,97.1,28.1
10,29/04/2022 10:00,30.5,95.9,28.5
11,29/04/2022 11:00,38.4,97.0,28.8
12,29/04/2022 12:00,37.5,96.7,28.6
13,29/04/2022 13:00,33.4,96.1,28.9
14,29/04/2022 14:00,31.1,97.9,28.7
15,29/04/2022 15:00,28.0,99.3,28.4
16,29/04/2022 16:00,27.8,99.6,28.3
17,29/04/2022 17:00,27.6,99.3,28.4
18,29/04/2022 18:00,37.1,99.2,28.4
19,29/04/2022 19:00,38.8,100.0,27.9
20,29/04/2022 20:00,42.2,99.7,27.8
21,29/04/2022 21:00,43.4,99.2,27.8
22,29/04/2022 22:00,40.9,99.3,27.9
23,29/04/2022 23:00,41.5,99.6,27.9
