,time,PM2.5,humidity,temperature
0,2021-10-22 20:00:00,15.2,71.9,19.4
1,2021-10-22 21:00:00,16.4,72.4,19.5
2,2021-10-22 22:00:00,17.8,73.8,19.1
3,2021-10-22 23:00:00,17.1,75.0,19.1
4,2021-10-23 00:00:00,17.1,75.3,19.0
5,2021-10-23 01:00:00,14.9,73.7,19.1
6,2021-10-23 02:00:00,17.2,73.3,19.0
7,2021-10-23 03:00:00,18.8,73.7,19.0
8,2021-10-23 04:00:00,14.7,73.4,18.8
9,2021-10-23 05:00:00,15.2,73.2,18.8
10,2021-10-23 06:00:00,30.1,74.4,18.7
11,2021-10-23 07:00:00,30.9,74.9,18.6
12,2021-10-23 08:00:00,28.1,73.8,18.9
13,2021-10-23 09:00:00,32.8,71.0,19.3
14,2021-10-23 10:00:00,21.4,67.5,19.3
15,2021-10-23 11:00:00,17.2,64.8,20.1
16,2021-10-23 12:00:00,19.6,66.2,20.6
17,2021-10-23 13:00:00,18.2,66.4,21.2
18,2021-10-23 14:00:00,17.6,65.6,21.6
19,2021-10-23 15:00:00,19.4,64.5,22.4
20,2021-10-23 16:00:00,23.1,66.1,22.5
21,2021-10-23 17:00:00,31.9,68.5,22.3
22,2021-10-23 18:00:00,48.5,69.7,22.3
23,2021-10-23 19:00:00,55.1,71.0,22.3
