,time,PM2.5,humidity,temperature
0,2021-09-30 20:00:00,67.33,96.4,31.1
1,2021-09-30 21:00:00,10.0,97.4,30.6
2,2021-09-30 22:00:00,8.8,99.6,30.3
3,2021-09-30 23:00:00,8.7,100.0,29.9
4,2021-10-01 00:00:00,10.9,100.0,29.6
5,2021-10-01 01:00:00,10.5,100.0,29.3
6,2021-10-01 02:00:00,9.4,100.0,29.1
7,2021-10-01 03:00:00,9.1,100.0,28.9
8,2021-10-01 04:00:00,8.8,100.0,28.8
9,2021-10-01 05:00:00,9.1,100.0,28.5
10,2021-10-01 06:00:00,12.2,100.0,28.4
11,2021-10-01 07:00:00,11.2,100.0,28.6
12,2021-10-01 08:00:00,8.1,99.8,29.5
13,2021-10-01 09:00:00,6.0,96.2,30.6
14,2021-10-01 10:00:00,10.6,91.2,31.4
15,2021-10-01 11:00:00,11.4,84.1,33.1
16,2021-10-01 12:00:00,11.7,78.1,34.4
17,2021-10-01 13:00:00,10.2,71.9,35.0
18,2021-10-01 14:00:00,13.6,71.5,35.1
19,2021-10-01 15:00:00,17.6,77.0,33.9
20,2021-10-01 16:00:00,14.9,81.0,33.2
21,2021-10-01 17:00:00,13.5,85.2,32.9
22,2021-10-01 18:00:00,14.7,90.4,31.9
23,2021-10-01 19:00:00,13.3,91.4,31.2
