,time,PM2.5,humidity,temperature
0,2021-07-27 16:00:00,8.5,46.0,39.1
1,2021-07-27 17:00:00,5.2,44.2,39.4
2,2021-07-27 18:00:00,7.0,47.5,38.7
3,2021-07-27 19:00:00,10.2,55.4,36.7
4,2021-07-27 20:00:00,10.4,63.6,34.3
5,2021-07-27 21:00:00,8.9,65.0,33.7
6,2021-07-27 22:00:00,6.1,64.7,33.6
7,2021-07-27 23:00:00,3.9,67.8,33.0
8,2021-07-28 00:00:00,5.2,70.3,32.8
9,2021-07-28 01:00:00,6.0,71.4,32.5
10,2021-07-28 02:00:00,18.8,73.7,31.8
11,2021-07-28 03:00:00,40.3,74.7,31.0
12,2021-07-28 04:00:00,19.6,77.4,30.5
13,2021-07-28 05:00:00,47.01,78.0,30.4
14,2021-07-28 06:00:00,36.43,78.5,30.5
15,2021-07-28 07:00:00,12.0,73.8,31.7
16,2021-07-28 08:00:00,14.6,65.2,34.2
17,2021-07-28 09:00:00,25.27,59.1,36.2
18,2021-07-28 10:00:00,19.1,51.4,38.8
19,2021-07-28 11:00:00,14.6,47.1,40.3
20,2021-07-28 12:00:00,11.9,47.4,39.9
21,2021-07-28 13:00:00,9.9,45.2,40.3
22,2021-07-28 14:00:00,13.4,49.6,38.8
23,2021-07-28 15:00:00,7.4,45.6,39.5
