,time,PM2.5,humidity,temperature
0,2021-12-22 20:00:00,,,
1,2021-12-22 21:00:00,,,
2,2021-12-22 22:00:00,,,
3,2021-12-22 23:00:00,,,
4,2021-12-23 00:00:00,,,
5,2021-12-23 01:00:00,,,
6,2021-12-23 02:00:00,,,
7,2021-12-23 03:00:00,,,
8,2021-12-23 04:00:00,,,
9,2021-12-23 05:00:00,,,
10,2021-12-23 06:00:00,,,
11,2021-12-23 07:00:00,,,
12,2021-12-23 08:00:00,,,
13,2021-12-23 09:00:00,,,
14,2021-12-23 10:00:00,106.1,71.8,23.9
15,2021-12-23 11:00:00,,,
16,2021-12-23 12:00:00,,,
17,2021-12-23 13:00:00,,,
18,2021-12-23 14:00:00,,,
19,2021-12-23 15:00:00,,,
20,2021-12-23 16:00:00,84.4,68.0,23.8
21,2021-12-23 17:00:00,,,
22,2021-12-23 18:00:00,115.8,72.5,22.9
23,2021-12-23 19:00:00,116.5,70.7,22.0
